Timestamp,Angkatan,Fakultas,Region,Apakah Anda pernah berpartisipasi dalam forum diskusi selama perkuliahan?,Saya secara aktif berkontribusi dalam diskusi forum BINUS daripada hanya membaca postingan.,Saya sering kembali membuka forum diskusi di Binusmaya sebelumnya ketika mempersiapkan diri untuk ujian.,Saya merasa topik yang dibahas di forum Binusmaya terkadang kurang relevan atau terlalu kaku untuk membuat saya tertarik.,Saya merasa forum diskusi Binusmaya memberi saya ruang untuk mengenal perspektif mahasiswa dari latar belakang yang berbeda.,Saya merasa nyaman mengungkapkan pemikiran saya dalam diskusi berbasis forum.,Diskusi forum membantu saya memahami konsep yang tidak saya mengerti dari perkuliahan.,"Saya lebih nyaman berdiskusi melalui forum tulis (asinkron), seperti Binusmaya, dibandingkan pertemuan langsung (sinkron), seperti Zoom atau Microsoft Teams.","Saya berpartisipasi dalam diskusi forum Binusmaya karena merasa bermanfaat dan membantu saya tetap terlibat dalam kursus saya, bukan hanya karena tugas atau absensi.",Forum membantu menciptakan rasa komunitas dalam perkuliahan daring.,Pembelajaran berbasis forum memiliki dampak positif terhadap nilai akademik saya.,Diskusi forum membantu saya memahami dan mengingat konsep perkuliahan dengan lebih baik.,Saya biasanya mendapatkan jawaban atau umpan balik yang memadai dari dosen di forum dalam waktu yang saya butuhkan.,Saya menerapkan konsep dari diskusi forum dalam tugas dan ujian saya.,Respon dari dosen dalam forum secara signifikan meningkatkan pengalaman belajar saya.,Saya lebih memilih mempelajari materi melalui forum diskusi dibandingkan menonton video pembelajaran.,Saya lebih memilih forum diskusi dibandingkan mengikuti online course mandiri.,"Saya lebih memilih forum diskusi dibandingkan mengikuti online course mandiri seperti Coursera, edX, atau platform sejenis.","Menurut Anda, apa saja faktor yang dapat menciptakan suasana pembelajaran yang optimal?",Lingkungan seperti apa yang paling membantu Anda untuk fokus belajar?,Apa jenis aktivitas belajar yang paling sesuai dengan gaya belajar Anda?,"Apakah Anda merasa bahwa forum pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat, atau ada kelompok tertentu yang lebih banyak mendapat keuntungan?",Apa faktor yang menurut Anda paling berkontribusi terhadap keterlibatan Anda dalam pembelajaran berbasis forum asinkron di BINUS?,"Dalam pandangan Anda, bagaimana forum pembelajaran asinkron dapat ditingkatkan agar lebih menarik dan bermanfaat bagi mahasiswa?"
01/06/2025 16:50:56,B27 (Binusian 2027),School of Computer Science,Alam Sutera,Ya,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,Akses materi belajar yang jelas dan lengkap,Belajar sambil mendengarkan musik,Membuat mind map atau visualisasi konsep,-,-,-
01/06/2025 17:06:07,B27 (Binusian 2027),Binus Business School Undergraduate Program,Alam Sutera,Ya,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,Fleksibilitas waktu belajar,Belajar di malam hari ketika tidak ada gangguan lain,Diskusi dan debat tertulis,Semua setara,Untuk tugas saja,Dibuat seru
01/06/2025 17:08:27,B27 (Binusian 2027),Binus Business School Undergraduate Program,Alam Sutera,Ya,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,,Forum diskusi yang aktif,Ruang bersama dengan suasana belajar (misalnya perpustakaan),Diskusi dan debat tertulis,Iya bagus,-,-
01/06/2025 17:12:48,B27 (Binusian 2027),Binus Business School Undergraduate Program,Alam Sutera,Ya,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,Lingkungan belajar yang tenang,Belajar sambil mendengarkan musik,Membaca materi mandiri,sudah adil,soal yang menarik dan nilai tambahan,-
01/06/2025 17:51:57,B28 (Binusian 2028),School of Design,Alam Sutera,Ya,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Umpan balik cepat dari dosen","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Diskusi dan debat tertulis, Membaca materi mandiri",.,.,.
01/06/2025 18:08:30,B27 (Binusian 2027),Binus Business School Undergraduate Program,Kemanggisan,Ya,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal, Membuat mind map atau visualisasi konsep",ya,absensi,lebih interaktif
01/06/2025 18:12:36,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Menonton video penjelasan, Membuat mind map atau visualisasi konsep","Menurut saya, siswa tidak akan aktif terlibat dalam pembelajaran tetapi siswa bisa secara bebas kapan saja mengakses konten materi sebagai bahan pembelajaran.",Siswa dapat secara mendalam memahami materi sendiri tanpa berdiskusi. Terutama bagi siswa yang lebih bisa belajar di tempat bebas gangguan.,Menambahkan fitur AI sehingga materi yang tidak dimengerti dapat langsung ditanya jawabkan
01/06/2025 18:16:25,B28 (Binusian 2028),School of Information Systems,Alam Sutera,Ya,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,"Interaksi aktif dengan dosen, Akses materi belajar yang jelas dan lengkap",Ruang bersama dengan suasana belajar (misalnya perpustakaan),"Diskusi dan debat tertulis, Membaca materi mandiri",iya karena semuanya setara,jika ada hal yang bisa didiskusikan,diberikan materi yang bisa memicu diskusi
01/06/2025 18:20:19,B27 (Binusian 2027),Faculty of Engineering,Alam Sutera,Ya,5.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,"Kolaborasi dengan teman sekelas, Umpan balik cepat dari dosen, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami","Diskusi dan debat tertulis, Menonton video penjelasan, Membuat mind map atau visualisasi konsep","Jawabannya tergantung seberapa tiap individu memanfaatkan ruang diskusinya, jika memang tiap individu disana berani mengungkapkan pendapatnya, forum asinkron pun menjadi efektif",Pertemanan,Dengan memberi pertanyaan dan semua org hrs menjawab
01/06/2025 18:27:40,B27 (Binusian 2027),Binus Business School Undergraduate Program,Alam Sutera,Ya,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,Lingkungan belajar yang tenang,Belajar di malam hari ketika tidak ada gangguan lain,Mengikuti kuis interaktif atau latihan soal,Ya,Ya,Ya
01/06/2025 18:28:33,B28 (Binusian 2028),School of Computer Science,Alam Sutera,Ya,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",ada kelompok tertentu,Untuk memperluas wawasan dalam materi - materi kuliah. ,Dapat dibuat lebih interaktif 
01/06/2025 18:30:59,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,5.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,,"Kolaborasi dengan teman sekelas, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan)","Diskusi dan debat tertulis, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Menurut saya, forum pembelajaran asinkron memang memberikan kesempatan yang relatif setara bagi semua mahasiswa untuk terlibat. Namun, mahasiswa yang lebih aktif dan memiliki kemampuan teknologi yang baik cenderung lebih banyak mendapat keuntungan karena mereka lebih cepat dan mudah beradaptasi dengan forum tersebut.","Menurut saya, faktor utama yang mendorong keterlibatan saya adalah fleksibilitas waktu yang ditawarkan serta kemudahan akses materi. Selain itu, adanya tugas dan diskusi yang memotivasi untuk berpartisipasi juga sangat membantu","Menurut saya, forum bisa lebih menarik jika dilengkapi dengan fitur interaktif seperti polling, kuis singkat, atau video pendek. Selain itu, pengajar juga perlu aktif memfasilitasi diskusi dan memberikan umpan balik secara rutin agar mahasiswa merasa lebih diperhatikan dan termotivasi."
01/06/2025 18:31:40,B28 (Binusian 2028),Binus Business School Undergraduate Program,Alam Sutera,Ya,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep",Ya dapat kesetaraan karena di binus maya semua mendapat fasilitas untuk mengisi forum pembelajaran ,Absensi,Diberikan belajar dalam bentuk game 
01/06/2025 18:39:41,B28 (Binusian 2028),School of Computer Science,Alam Sutera,Ya,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,Forum diskusi yang aktif,Belajar di tempat dengan pencahayaan alami,Mengikuti kuis interaktif atau latihan soal,kelompok tertentu mungkin lebih diuntungkan,membantu dalam pembelajar ,dibuat lebih interaktif
01/06/2025 18:44:15,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain",Membaca materi mandiri,ya,respon dosen,karna proses nya dapat lebih terorganisir
01/06/2025 18:45:43,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,5.0,1.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap",Belajar sambil mendengarkan musik,"Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Ya,Kewajiban untuk mengupload forum,Topiknya harus mampu menarik perhatian mahasiswa
01/06/2025 18:46:13,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,3.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,"Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep",ya menurut saya bisa sebagai kesempatan yang setara karna semua mahasiswa bebas untuk mengaksesnya,fleksibilitas waktu karena dengan begitu dapat mengakses dan merespon forum sesuai dengan waktu kosong saya,mungkin bisa dengan memberikan feedback yang aktif misalnya dengan membalas komentar mahasiswa
01/06/2025 18:58:37,B28 (Binusian 2028),School of Computer Science,Alam Sutera,Ya,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Diskusi dan debat tertulis, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Kelompok tertentu,Tidak ada,Gausah asingkron enakan langsung berdiskusi secara tatap muka
01/06/2025 19:08:17,B27 (Binusian 2027),School of Design,Alam Sutera,Ya,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",Saya merasa bahwa forum pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa ,Fleksibilitas waktu,Dibuat dalam bentuk quiz berbasis video
01/06/2025 19:19:54,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,3.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal, Membuat mind map atau visualisasi konsep",saya merasa semua kesempatannya setara,keaktifan mereply dan berdiskusi,menambahkan fitur bookmark agar mahasiswa bisa menjadikannya sebagai bahan belajar untuk ujian
01/06/2025 20:18:03,B27 (Binusian 2027),Faculty of Engineering,Alam Sutera,Ya,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Umpan balik cepat dari dosen","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami","Diskusi dan debat tertulis, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",seharusnya kesempatannya sementara,keaktifan dalam forum,"dapat digunakan infografis yang lebih menarik, pembelajaran yang dikemas dalam games"
01/06/2025 21:05:24,B28 (Binusian 2028),Faculty of Humanities,Kemanggisan,Ya,3.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",iya,-,lebih tidak kaku dan dosen merespon semua jawaban dengan detail 
02/06/2025 00:19:54,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Iya ada keuntungan,Faktor tanya jawab,Adanya games
02/06/2025 08:07:19,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Membaca materi mandiri, Menonton video penjelasan",Iya,"Materi yang dikirimkan sebagus apa, saya suka matkul berbasis praktek jadi forum yg perlu dipraktekkan utk melatih pengetahuan saya itu saya suka, tpi ga menutup kemungkinan forum dengan 1 jawaban aja krn instannya",Sudah begitu saja
02/06/2025 08:09:42,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,,"Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Menonton video penjelasan, Membuat mind map atau visualisasi konsep","ya, kesempatan untuk semua mahasiswa sama untuk berpartisipasi dalam diskusi forum",keaktifan dan kemauan mahasiswa untuk berpartisipasi dalam forum,UI yang lebih menarik akan membuat mahasiswa secara psikologis dapat meningkatkan kemauan mereka untuk berpartisipasi
02/06/2025 08:17:55,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,,"Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Diskusi dan debat tertulis, Membaca materi mandiri, Menonton video penjelasan","Ya mahasiswa diberikan kesempatan yang setara , seorang mahasiswa dapat membicarakan atau membahas apapun di forum selama mereka memberikan informasi yang berdasar atau berbobot",Menyampaikan pendapat ,"Sejauh ini sudah baik , mungkin ditambahkan beberapa aturan mengenai cara menyampaikan pendapat "
02/06/2025 08:30:17,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal",Akan menguntungkan kelompok yang lebih banyak meluangkan bagi peserta aktif,Tidak harus ketemuan secara langsung,Dosen lebih turut aktif dlm forum
02/06/2025 08:39:59,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,,"Interaksi aktif dengan dosen, Forum diskusi yang aktif",Ruangan yang tenang tanpa gangguan,Membaca materi mandiri,Cukup setara untuk seluruh mahasiswa,Tugas yang demanding harus dikerjakan,"Membuat forum yang lebih menarik dan dikasih nilai untuk nilai tambahan agar mahasiswa tertarik untuk menjawab
"
02/06/2025 08:41:11,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,"Interaksi aktif dengan dosen, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",menurut saya setara bagi semua mahasiswa,absensi ,topik topik diluar sesi itu sehingga mahasiswa dan mahasiswi dapat mengenal lebih banyak topik
02/06/2025 09:11:52,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,,"Fleksibilitas waktu belajar, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap",Belajar sambil mendengarkan musik,"Membaca materi mandiri, Menonton video penjelasan",ya,waktu belajar lebih fleksibel,memberikan tambahan nilai
02/06/2025 09:31:54,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,,"Fleksibilitas waktu belajar, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Membaca materi mandiri, Menonton video penjelasan",Menurut saya pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa karena semua mahasiswa diberikan kebebasan untuk memberikan opini dan juga kesempatan berdiskusi selama topiknya relevan,Tugas- tugas yang diberikan oleh dosen untuk berdiskusi dan juga memberikan jawaban di forum,Topik yang menarik dan juga umpan balik dari dosen
02/06/2025 09:47:26,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Setara,Tidak ada,Video atau materi yang lebih menarik dan lebih rangkum
02/06/2025 09:54:01,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,1.0,2.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang",Ruangan yang tenang tanpa gangguan,Membaca materi mandiri,"Ya, kesempatan setara",Fleksibilitas waktu,-
02/06/2025 10:02:26,B27 (Binusian 2027),School of Information Systems,Alam Sutera,Ya,5.0,5.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap",Belajar sambil mendengarkan musik,"Diskusi dan debat tertulis, Mengikuti kuis interaktif atau latihan soal",semua mahasiswa memilik kesempatan yang sama karena bisa diakses dari mana saja dan kapan saja,"tenggat waktu, materi yang jelas",mendapatkan feedback dari dosen dari hasil forum
02/06/2025 10:03:35,B28 (Binusian 2028),School of Information Systems,Alam Sutera,Ya,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Membaca materi mandiri, Menonton video penjelasan","pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat, karena pembelajaran asinkron menawarkan waktu yang fleksibel sehingga mahasiswa bisa mengatur waktu untuk berpartisipasi.",jika forum tersebut menjadi nilai tugas atau latihan soal untuk ujian.,dosen wajib memberikan umpan balik untuk setiap forum yang diberikan sehingga mahasiswa bisa belajar.
02/06/2025 10:08:05,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal, Membuat mind map atau visualisasi konsep",saya merasa forum pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa,forum membantu pembelajaran dan pemahaman materi,forum tentang studi kasus real life problems
02/06/2025 10:08:36,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan","Ya, kesempatannya setara.",Faktor absensi pada sesi GSLC,Forum dibuat opsional dan materinya bisa diperluas untuk mengcover pembelajaran tambahan di luar materi kelas.
02/06/2025 10:20:19,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,1.0,2.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep",pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat,variabilitas pandangan opini dari setiap mahasiswa,setiap mahasiswa bisa saling menanggapi opini/komentar teman kelasnya
02/06/2025 10:41:53,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",ya forum memberikan kesempatan yg sama untuk semua siswa agar terlibat dalam diskusi forum,"menurut saya hal yang mungkin akan mempengaruhi saya untuk terlibat dalam pembelajaran berbasis forum adalah ketika diberikan materi di dalam forum, diberikan juga video penjelasan untuk materi tersebut","sama seperti sebelumnya, berikan video penjelasan untuk setiap materi yang di post di forum"
02/06/2025 10:47:30,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,,"Kolaborasi dengan teman sekelas, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Diskusi dan debat tertulis, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Cukup setara untuk beberapa orang,Diskusi materi,Tidak tau
02/06/2025 10:47:36,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,,"Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep","ya, semua mendapatkan kesempatan yang setara ",ketika ada assignment,mungkin bisa memperbanyak fitur fitur di forumnya
